"","TARGET","ORIG_TRG_STRT","ORIG_TRG_STOP","TARGET_START","TARGET_STOP","TARGET_TEXT","SOURCE","ORIG_SRC_STRT","ORIG_SRC_STOP","SOURCE_START","SOURCE_STOP","SOURCE_TEXT","TYPE","DIFFICULTY","SYMBOL","AUTH","TARGET_KEYS","SOURCE_KEYS","WORDS","SEMANTIC","SYNTACTIC","SOUNDS","TOPIC_CONTENT","TOPIC_CONTEXT","FLAG","NOTES","SECONDARY","ANNOTATOR","SOCIAL_CONTENT","BATTLE_CONTENT","TRAVEL_CONTENT","RITUAL_CONTENT","SPEECH_CONTENT","FAMILY_CONTENT","DESCRIPTION_CONTENT","FATE_CONTENT","SENTIMENT_CONTENT","CHARACTER_CONTENT","SOCIAL_CONTEXT","BATTLE_CONTEXT","TRAVEL_CONTEXT","RITUAL_CONTEXT","SPEECH_CONTEXT","FAMILY_CONTEXT","DESCRIPTION_CONTEXT","FATE_CONTEXT","SENTIMENT_CONTEXT","CHARACTER_CONTEXT","TARGET_LENGTH","SOURCE_LENGTH","SOUNDS_NUMERIC","SYNTACTIC_NUMERIC","TOTAL_CONTENT","TOTAL_CONTEXT"
"1466","vergil.aeneid","1_412","1_412","1_412","1_412","et multo -nebulae- circum dea fudit amictu,","homer.iliad","15_308","15_308","15_308 a","15_308 a","εἱμένος ὤμοιιν -νεφέλην,-",2,2,"",""," -nebulae-"," -νεφέλην,-",0,1,"","","charactertype_divine, fate_divineintervention","charactertype_hero, description_character, social-intercourse_divine-visit","","","Praxis Hermeneutika A Study in the Obscuring of the Divine: Mists and Clouds in Homer's Iliad.","Libby",0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,2,0,0,2,1,1,0,0,4,5
"1467","vergil.aeneid","1_430","1_436","1_430","1_436","-Qualis- -apes- -aestate- nova per -florea- rura exercet sub sole labor, cum -gentis- adultos -educunt- -fetus-, aut cum liquentia mella -stipant- et dulci distendunt nectare cellas, aut onera accipiunt venientum, aut agmine facto ignavom fucos pecus a praesepibus arcent:","homer.iliad","2_87","2_89","2_87","2_90","-ἠΰτε- -ἔθνεα- εἶσι -μελισσάων- ἁδινάων πέτρης ἐκ γλαφυρῆς αἰεὶ -νέον- -ἐρχομενάων,- -βοτρυδὸν- δὲ πέτονται ἐπ᾽ -ἄνθεσιν- -εἰαρινοῖσιν:- αἳ μέν τ᾽ ἔνθα ἅλις πεποτήαται, αἳ δέ τε ἔνθα:",5,1,"","","-Qualis- -apes- -aestate- -florea-  -gentis-  -educunt- -fetus- -stipant- ","-ἠΰτε- -ἔθνεα-  -μελισσάων-  -νέον- -ἐρχομενάων,- -βοτρυδὸν-  -ἄνθεσιν- -εἰαρινοῖσιν:-",0,8,"simile","","description_simile, description_object, ","charactertype_divine_specificindividual, charactertype_hero, description_place, travel_by-land, social-intercourse_assembly-andor-dismissal","","","Vergil, Philodemus, and the Augustans","Libby",0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,2,0,0,4,7,4,0,1,3,9
"1468","vergil.aeneid","1_445","1_445","1_445","1_445","egregiam et -facilem- -victu- per saecula gentem.","homer.iliad","6_138","6_138","6_138 b","6_138","τῷ μὲν ἔπειτ᾽ ὀδύσαντο θεοὶ -ῥεῖα- -ζώοντες-,",2,3,"","","-facilem- -victu-"," -ῥεῖα- -ζώοντες-,",0,2,"","","description_character","charactertype_divine, charactertype_hero, sentiment_frustration","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,2,5
"1469","vergil.aeneid","1_445","1_445","1_445","1_445","egregiam et facilem victu per saecula gentem.","homer.iliad","13_6","13_6","13_6","13_6","γλακτοφάγων Ἀβίων τε δικαιοτάτων ἀνθρώπων.",2,1,"","","","",0,0,"","","description_character","charactertype_divine, charactertype_hero, sentiment_frustration","","","An Aeschylean Solution to a Homeric Problem (background info not an answer)","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,2,5
"1470","vergil.aeneid","1_448","1_448","1_448","1_449","aerea cui gradibus surgebant limina, -nexaeque- aere -trabes-, -foribus- cardo stridebat aenis.","homer.iliad","12_120","12_120","12_120 b","12_121 ","οὐδὲ -πύλῃσιν- εὗρ᾽ ἐπικεκλιμένας -σανίδας- καὶ μακρὸν -ὀχῆα,-",2,2,"","","-nexaeque-  -trabes-, -foribus-","-πύλῃσιν--σανίδας- -ὀχῆα,-",0,3,"","","description_place","","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0
"1471","vergil.aeneid","1_448","1_448","1_448","1_448","-aerea- cui gradibus surgebant limina, nexaeque","homer.iliad","1_126","1_126","1_426 b","1_426 b","καὶ τότ᾽ ἔπειτά τοι εἶμι Διὸς ποτὶ -χαλκοβατὲς- δῶ,",2,1,"","","-aerea- ","-χαλκοβατὲς-",0,1,"","","description_place","charactertype_divine, charactertype_hero, sentiment_sadness","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,2,5
"1472","vergil.aeneid","1_449","1_449","1_449","1_449","aere trabes, foribus cardo -stridebat aenis-","homer.iliad","5_785","5_785","5_785 b","5_785 b","Στέντορι εἰσαμένη μεγαλήτορι -χαλκεοφώνῳ,-",3,2,"",""," -stridebat aenis-"," -χαλκεοφώνῳ,-",0,1,"","","description","charactertype_divine, charactertype_hero, sentiment_sadness","","","","Libby",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,5
"1473","vergil.aeneid","1_458","1_458","1_458","1_458","-Atridas-, Priamumque, et saevum ambobus -Achillem-.","homer.iliad","1_7","1_7","1_7","1_7","-Ἀτρεΐδης- τε ἄναξ ἀνδρῶν καὶ δῖος -Ἀχιλλεύς-.",3,3,"","","-Atridas- -Achillem-.","-Ἀτρεΐδης- -Ἀχιλλεύς-.",0,2,"","","charactertype_hero_specificindividual, sentiment_anger, description_character","charactertype_divine, family_sibling","","","","Libby",0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,2,0,0,0,2,1,1,0,0,7,4
"1474","vergil.aeneid","1_458","1_458","1_458","1_458","Atridas, Priamumque, et saevum ambobus Achillem.","homer.iliad","1_159","1_159","1_159","1_159","τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα",3,3,"","","","",0,0,"","","charactertype_hero, sentiment_anger, ","charactertype_divine, family_sibling","","","","Libby",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,1,1,0,0,4,4
"1475","vergil.aeneid","1_458","1_458","1_458","1_458","-Atridas-, Priamumque, et saevum ambobus Achillem.","homer.iliad","9_340","9_340","9_340","9_341","ἦ μοῦνοι φιλέουσ᾽ ἀλόχους μερόπων ἀνθρώπων -Ἀτρεΐδαι-; ἐπεὶ ὅς τις ἀνὴρ ἀγαθὸς καὶ ἐχέφρων",2,3,"","","-Atridas-,","-Ἀτρεΐδαι-",0,1,"","ambobus/ἀγαθὸς ","charactertype_hero_specificindividual, sentiment_anger, family_sibling","","","","","Libby",0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,2.16666666666667,0,7,0
"1476","vergil.aeneid","1_459","1_459","1_459 a","1_459 a","Constitit, et -lacrimans-","homer.iliad","9_14","9_14","9_14 a","9_14 a","ἵστατο -δάκρυ χέων-",2,2,"","","-lacrimans-","-δάκρυ χέων-",0,1,"","","charactertype_hero, sentiment_sadness","fate_divineintervention, speeches-and-deliberation_laments, social-intercourse_reputation-or-fame","","","","Libby",0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,2,0,0,1,1,0,0,4,5
"1477","vergil.aeneid","1_459","1_459","1_459 a","1_459 a","Constitit, et -lacrimans-","homer.iliad","6_484","6_484","6_484 a","6_484 a","-δακρυόεν- γελάσασα",2,1,"","","-lacrimans-","-δακρυόεν-",0,1,"","","charactertype_hero, sentiment_sadness","speeches-and-deliberation_laments","","","","Libby",0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,4,2
"1478","vergil.aeneid","1_465","1_465","1_465 a","1_465 a","multa gemens","homer.iliad","16_3","16_3","16_3 a","16_3 a","δάκρυα θερμὰ χέων",1,1,"","","","",0,0,"","","charactertype_hero, sentiment_sadness","battle","","","","Libby",0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1
"1479","vergil.aeneid","1_465","1_465","1_465 a","1_465 a","multa gemens","homer.iliad","18_32","18_32","18_32 b","18_32 b","Ἀντίλοχος δ᾽ ἑτέρωθεν -ὀδύρετο- δάκρυα λείβων",2,1,"","","gemens"," -ὀδύρετο- ",0,1,"","","charactertype_hero, sentiment_sadness","fate_death, battle","","","","Libby",0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2,0,0,1,1,0,0,4,3
"1480","vergil.aeneid","1_466","1_468","1_466","1_468","Namque -videbat-, uti bellantes Pergama circum hac fugerent -Graii-, -premeret- -Troiana- iuventus, hac Phryges, instaret curru cristatus Achilles.","homer.iliad","14_13","14_15","14_13","14_15","στῆ δ᾽ ἐκτὸς κλισίης, τάχα δ᾽ -εἴσιδεν- ἔργον ἀεικὲς τοὺς μὲν ὀρινομένους, τοὺς δὲ -κλονέοντας- ὄπισθε -Τρῶας- ὑπερθύμους: ἐρέριπτο δὲ τεῖχος -Ἀχαιῶν.-",4,2,"","","-videbat-, -Graii-, -premeret- -Troiana- "," -εἴσιδεν-  -κλονέοντας- -Τρῶας- -Ἀχαιῶν.-",0,4,"","Achilles/Ἀχαιῶν","battle","charactertype_hero","","","","Libby",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2.33333333333333,0,1,2
"1481","vergil.aeneid","1_466","1_468","1_466","1_468","Namque -videbat-, uti bellantes Pergama circum hac fugerent -Graii-, -premeret- -Troiana- iuventus, hac Phryges, -instaret- curru cristatus Achilles.","homer.iliad","15_6","15_8","15_6","15_8","-στῆ- δ᾽ ἄρ᾽ ἀναΐξας, -ἴδε- δὲ -Τρῶας- καὶ -Ἀχαιοὺς- τοὺς μὲν ὀρινομένους, τοὺς δὲ -κλονέοντας- ὄπισθεν Ἀργείους, μετὰ δέ σφι Ποσειδάωνα ἄνακτα:",4,2,"","","-videbat--Graii-, -premeret- -Troiana-  -instaret- ","-στῆ- , -ἴδε- -Τρῶας- -Ἀχαιοὺς--κλονέοντας-",0,5,"","","battle","charactertype_divine, charactertype_hero","","","","Libby",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,3
"1482","vergil.aeneid","1_467","1_467","1_467","1_467","hac -fugerent- -Graii-, premeret Troiana iuventus,","homer.iliad","18_148","18_150","18_148 b","18_150","τὴν μὲν ἄρ᾽ Οὔλυμπον δὲ πόδες φέρον: αὐτὰρ -Ἀχαιοὶ- θεσπεσίῳ ἀλαλητῷ ὑφ᾽ Ἕκτορος ἀνδροφόνοιο -φεύγοντες- νῆάς τε καὶ Ἑλλήσποντον ἵκοντο.",3,2,"","","-fugerent- -Graii-","-Ἀχαιοὶ- -φεύγοντες-",0,2,"","","battle","charactertype_divine, charactertype_hero, sentiment_sadness, fate_death","","","","Libby",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,0,0,1,7
"1483","vergil.aeneid","1_467","1_467","1_467","1_467","hac -fugerent- -Graii-, -premeret- Troiana iuventus,","homer.iliad","17_586","17_586","21_3","21_4","ἔνθα διατμήξας τοὺς μὲν πεδίον δὲ -δίωκε- πρὸς πόλιν, ᾗ περ -Ἀχαιοὶ- ἀτυζόμενοι -φοβέοντο-",3,1,"","","-fugerent- -Graii-, -premeret- ","-δίωκε- -Ἀχαιοὶ- -φοβέοντο-",0,3,"","","battle","charactertype_divine, charactertype_hero, battle_aresteai-andor-duels","","","","Libby",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,0,1,5
"1484","vergil.aeneid","","","1_476","1_477","fertur equis, -curruque- haeret resupinus inani, lora tenens tamen; huic cervixque comaeque trahuntur","homer.iliad","","","6_42","6_43","αὐτὸς δ᾽ ἐκ -δίφροιο- παρὰ τροχὸν ἐξεκυλίσθη πρηνὴς ἐν κονίῃσιν ἐπὶ στόμα: πὰρ δέ οἱ ἔστη ",3,2,"","","-curruque-","-δίφροιο-",0,1,"","","battle_deathscene, fate_death, travel_by-land","charactertype_hero, social-intercourse_ransom, social-intercourse_supplication","","","","Libby",0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,6,4
"1485","vergil.aeneid","","","1_476","1_477","fertur -equis-, -curruque- haeret resupinus inani, lora tenens tamen; huic cervixque comaeque trahuntur","homer.iliad","","","11_159 b","11_160","Τρώων φευγόντων, πολλοὶ δ᾽ ἐριαύχενες -ἵπποι- κείν᾽ -ὄχεα- κροτάλιζον ἀνὰ πτολέμοιο γεφύρας",2,2,"","","-equis-, -curruque-","-ἵπποι- -ὄχεα-",0,2,"","","battle_deathscene, fate_death, travel_by-land","charactertype_hero_specificindividual","","","","Libby",0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,6,3
"1486","vergil.aeneid","1_654","1_654","1_654","1_654","-maxima- -natarum- Priami, colloque monile","homer.iliad","6_252","6_252","6_252","6_252","Λαοδίκην ἐσάγουσα -θυγατρῶν- εἶδος -ἀρίστην:-",3,1,"","","-maxima- -natarum-"," -θυγατρῶν- -ἀρίστην:-",0,2,"","","family_parent, description_character","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,3
"1487","vergil.aeneid","1_654","1_654","1_654","1_654","-maxima- natarum Priami, colloque monile","homer.iliad","13_740","13_740","13_740","13_740","ἀλλ᾽ ἀναχασσάμενος κάλει ἐνθάδε πάντας -ἀρίστους:-",2,1,"","","-maxima-","-ἀρίστους:-",0,1,"","","description_character","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,3
"1488","vergil.aeneid","1_655","1_655","1_655","1_655","bacatum, et duplicem gemmis -auroque- coronam.","homer.iliad","22_470","22_470","22_470","22_470","κρήδεμνόν θ᾽, ὅ ῥά οἱ δῶκε -χρυσῆ- Ἀφροδίτη",2,2,"","","auroque","χρυσῆ",0,1,"","coronam/κρήδεμνόν ","description_object","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2.66666666666667,0,2,3
"1489","vergil.aeneid","","","1_657","1_657","At Cytherea novas artes, nova pectore -versat-","homer.odyssey","","","2_382","2_382","ἔνθ᾽ αὖτ᾽ ἄλλ᾽ -ἐνόησε- θεά, γλαυκῶπις Ἀθήνη:",2,2,"","","-versat-","ἐνόησε",0,1,"","","charactertype_divine, fate_divineintervention","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,3
"1490","vergil.aeneid","","","1_657","1_657","At Cytherea novas artes, nova pectore -versat-","homer.odyssey","","","4_795","4_795","ἔνθ᾽ αὖτ᾽ ἄλλ᾽ -ἐνόησε- θεά, γλαυκῶπις Ἀθήνη:",3,2,"","","-versat-","ἐνόησε",0,1,"","","charactertype_divine, fate_divineintervention","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,3
"1491","vergil.aeneid","1_665","1_665","1_665","1_665","nate, patris summi qui tela Typhoia temnis,","homer.iliad","14_198","14_198","14_198","14_198","‘δὸς νῦν μοι φιλότητα καὶ ἵμερον, ᾧ τε σὺ πάντας",2,4,"","","","",0,0,"relative_clause","","charactertype_divine","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,2,3
"1492","vergil.aeneid","","","1_670","1_671","Hunc Phoenissa tenet Dido -blandisque- -moratur- -vocibus-; et vereor, quo se Iunonia vertant","homer.odyssey","","","1_55","1_57","τοῦ θυγάτηρ δύστηνον ὀδυρόμενον -κατερύκει,- αἰεὶ δὲ -μαλακοῖσι- καὶ αἱμυλίοισι -λόγοισιν- θέλγει, ὅπως Ἰθάκης ἐπιλήσεται: αὐτὰρ Ὀδυσσεύς,",4,2,"",""," -blandisque- -moratur- -vocibus-","-κατερύκει,-  -μαλακοῖσι-  -λόγοισιν-",0,3,"","","charactertype_hero, sentiment_passion, social-intercourse_allurement-andor-seduction","charactertype_hero_specificindividual","","","","Libby",1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,2,3,0,0,4,3
"1493","vergil.aeneid","","","1_671 b","1_672","et -vereor-, quo se Iunonia vertant hospitia; haud tanto cessabit cardine rerum.","homer.odyssey","","","6_328","6_331","ὣς ἔφατ᾽ εὐχόμενος, τοῦ δ᾽ ἔκλυε Παλλὰς Ἀθήνη. αὐτῷ δ᾽ οὔ πω φαίνετ᾽ ἐναντίη: -αἴδετο- γάρ ῥα πατροκασίγνητον: ὁ δ᾽ ἐπιζαφελῶς μενέαινεν ἀντιθέῳ Ὀδυσῆι πάρος ἣν γαῖαν ἱκέσθαι.",2,1,"","","vereor","αἴδετο",0,1,"","","charactertype_hero, charactertype_divine, sentiment_reverence, sentiment_fear, ","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,2,4,0,0,6,3
"1494","vergil.aeneid","","","1_691 b","1_692","At Venus Ascanio placidam per membra quietem -inrigat-, et fotum gremio dea tollit in altos","homer.odyssey","","","2_295 b","2_295 b","ὦκα δ᾽ ἐφοπλίσσαντες -ἐνήσομεν- εὐρέι πόντῳ.",2,1,"","","inrigat","ἐνήσομεν",0,1,"","","fate_divineintervention, charactertype_hero, charactertype_divine","charactertype_hero_specificindividual","","","","Libby",0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,2,1,0,0,5,3
"1495","vergil.aeneid","1_476","1_477","1_476","1_477","fertur -equis-, -curruque- haeret resupinus -inani,- lora tenens tamen; huic cervixque comaeque trahuntur","homer.iliad","15_452","15_453","15_452","15_453","ἤριπε δ᾽ ἐξ ὀχέων, ὑπερώησαν δέ οἱ -ἵπποι- -κείν-᾽ -ὄχεα- κροτέοντες. ἄναξ δ᾽ ἐνόησε τάχιστα",2,2,"","","-equis-, -curruque- -inani,-","-ἵπποι- -κείν-᾽ -ὄχεα- ",0,3,"","","battle","charactertype_hero_specificindividual","","","","Libby",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,3
"1496","vergil.aeneid","1_480","1_480","1_479","1_481","Interea ad templum non aequae Palladis ibant -crinibus- Iliades passis -peplumque- ferebant, suppliciter tristes et tunsae pectora palmis; ","homer.iliad","6_289","6_289","6_271","6_273","-πέπλον- δ᾽, ὅς τίς τοι χαριέστατος ἠδὲ μέγιστος ἔστιν ἐνὶ μεγάρῳ καί τοι πολὺ φίλτατος αὐτῇ, τὸν θὲς Ἀθηναίης ἐπὶ γούνασιν -ἠϋκόμοιο,-",3,1,"","","-crinibus-  -peplumque-","-πέπλον- -ἠϋκόμοιο,-",0,2,"","","charactertype_divine, sentiment_reverence, ritual_votive","charactertype_hero_specificindividual, battle","","","","Libby",0,0,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,3,3,3,0,0,6,4
"1497","vergil.aeneid","","","1_698","1_698","aurea composuit sponda -mediamque- -locavit.-","homer.odyssey","","","8_65","8_66","τῷ δ᾽ ἄρα Ποντόνοος -θῆκε- θρόνον ἀργυρόηλον -μέσσῳ- δαιτυμόνων, πρὸς κίονα μακρὸν ἐρείσας:",2,2,"","","-mediamque- -locavit.-","-θῆκε--μέσσῳ-",0,2,"","","social-intercourse_hospitality_meals, description_object","","","","","Libby",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0
"1498","vergil.aeneid","","","1_701","1_706","Dant famuli -manibus- -lymphas-, -Cereremque- -canistris- -expediunt-, tonsisque ferunt mantelia villis. Quinquaginta intus -famulae-, quibus -ordine- longam cura penum struere, et flammis adolere Penatis; centum aliae totidemque pares aetate ministri, qui dapibus mensas -onerent- et pocula ponant.","homer.odyssey","","","1_144","1_148","ἐς δ᾽ ἦλθον μνηστῆρες ἀγήνορες. οἱ μὲν ἔπειτα -ἑξείης- ἕζοντο κατὰ κλισμούς τε θρόνους τε, τοῖσι δὲ κήρυκες μὲν -ὕδωρ- ἐπὶ -χεῖρας- ἔχευαν, -σῖτον- δὲ -δμῳαὶ- -παρενήνεον- ἐν -κανέοισιν-, κοῦροι δὲ κρητῆρας -ἐπεστέψαντο- ποτοῖο.",3,5,"",""," -manibus- -lymphas-, -Cereremque- -canistris- -expediunt-, -famulae-, -ordine-  -onerent-","-ἑξείης- -ὕδωρ- -χεῖρας-  -σῖτον- -δμῳαὶ- -παρενήνεον- -κανέοισιν-,  -ἐπεστέψαντο- ",0,8,"","","description_object, social-intercourse_hospitality_meals","charactertype_divine, charactertype_hero, fate_divineintervention, social-intercourse_divine-visit","","","","Libby",2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,3,6,5,0,0,4,6
"1499","vergil.aeneid","","","1_701 a","1_701 a","Dant famuli -manibus- -lymphas-","homer.odyssey","","","1_146","1_146","τοῖσι δὲ κήρυκες μὲν -ὕδωρ- ἐπὶ -χεῖρας- ἔχευαν,",2,4,"","","-manibus- -lymphas-","-ὕδωρ- -χεῖρας- ",0,2,"","","social-intercourse_hospitality_meals","charactertype_divine, charactertype_hero, fate_divineintervention, social-intercourse_divine-visit, description_object","","","","Libby",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,1,1,0,0,2,8
"1500","vergil.aeneid","","","1_701 a","1_701 a","Dant -famuli- -manibus lymphas-","homer.odyssey","","","1_136","1_136","-χέρνιβα- δ᾽ -ἀμφίπολος- προχόῳ ἐπέχευε φέρουσα",2,3,"","","-famuli- -manibus lymphas-","-χέρνιβα- -ἀμφίπολος- ",0,2,"","","social-intercourse_hospitality_meals","charactertype_divine, charactertype_hero, fate_divineintervention, social-intercourse_divine-visit, description_object","","","","Libby",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,1,1,0,0,2,8
"1501","vergil.aeneid","","","1_701 a","1_701 a","Dant -famuli- -manibus lymphas-","homer.odyssey","","","4_52","4_52","-χέρνιβα- δ᾽ -ἀμφίπολος- προχόῳ ἐπέχευε φέρουσα",2,3,"","","-famuli- -manibus lymphas-","-χέρνιβα- -ἀμφίπολος- ",0,2,"","","social-intercourse_hospitality_meals","charactertype_divine, charactertype_hero, description_object","","","","Libby",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,2,5
"1502","vergil.aeneid","","","1_701 a","1_701 a","Dant -famuli- -manibus lymphas-","homer.odyssey","","","7_172","7_172","-χέρνιβα- δ᾽ -ἀμφίπολος- προχόῳ ἐπέχευε φέρουσα",2,3,"","","-famuli- -manibus lymphas-","-χέρνιβα- -ἀμφίπολος- ",0,2,"","","social-intercourse_hospitality_meals","charactertype_divine, charactertype_hero, description_object","","","","Libby",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,2,5
"1503","vergil.aeneid","","","1_718","1_718","haeret et interdum -gremio- fovet, inscia Dido,","homer.iliad","","","21_506","21_506","δακρυόεσσα δὲ πατρὸς ἐφέζετο -γούνασι- κούρη,",1,1,"","","gremio","γούνασι",0,1,"","","","charactertype_divine, sentiment_sadness, fate_divineintervention","","","","Libby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,6
"1504","vergil.aeneid","","","1_724","1_724","-crateras- magnos statuunt et vina coronant.","homer.iliad","","","9_175","9_175","κοῦροι δὲ -κρητῆρας- ἐπεστέψαντο ποτοῖο,",2,1,"","","crateras","κρητῆρας",0,1,"","","","","","","","Libby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1505","vergil.aeneid","","","1_726","1_727","atria; dependent lychni laquearibus aureis -incensi-, et noctem flammis -funalia- vincunt.","homer.odyssey","","","7_101","7_101","ἕστασαν -αἰθομένας- -δαΐδας- μετὰ χερσὶν ἔχοντες,",2,1,"","","-incensi--funalia- ","-αἰθομένας- -δαΐδας-",0,2,"","","description_place, description_time-of-day","social-intercourse_hospitality","","","","Libby",0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1
"1506","vergil.aeneid","","","1_727 b","1_727 b","et noctem flammis funalia vincunt.","homer.odyssey","","","8_417 a","8_417 a","δύσετό τ᾽ ἠέλιος",2,2,"","","","",0,0,"","","description_time-of-day","description_object, social-intercourse_hospitality","","","","Libby",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,2,3
"1507","vergil.aeneid","","","1_752 a","1_752 a","nunc quales -Diomedis- -equi,-","homer.iliad","","","23_290","23_292","τῷ δ᾽ ἐπὶ Τυδεΐδης ὦρτο κρατερὸς -Διομήδης-, -ἵππους- δὲ Τρῳοὺς ὕπαγε ζυγόν, οὕς ποτ᾽ ἀπηύρα Αἰνείαν, ἀτὰρ αὐτὸν ὑπεξεσάωσεν Ἀπόλλων.",3,1,"",""," -Diomedis- -equi,-","Διομήδης ἵππους",0,2,"","","description_object","","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0
"1508","vergil.aeneid","","","1_752 a","1_752 a","nunc quales -Diomedis- -equi,-","homer.iliad","","","23_377","23_378","τὰς δὲ μετ᾽ ἐξέφερον -Διομήδεος- ἄρσενες -ἵπποι- Τρώϊοι, οὐδέ τι πολλὸν ἄνευθ᾽ ἔσαν, ἀλλὰ μάλ᾽ ἐγγύς:",3,1,"",""," -Diomedis- -equi,-","Διομήδεος Διομήδεος",0,2,"","","description_object","","","","","Libby",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
"1509","vergil.aeneid","","","1_306 a","1_306 a","ut primum lux alma data est","homer.odyssey","","","6_48 a","6_48 a","αὐτίκα δ᾽ Ἠὼς ἦλθεν ἐύθρονος,",2,1,"","","","",0,0,"","","description_time-of-day","charactertype_divine, charactertype_hero, fate_divineintervention, description_place, travel_by-air, social-intercourse_divine-visit","","","","Libby",0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,2,2,0,3,1,1,0,0,2,10
"1510","vergil.aeneid","1_624","1_624","1_624","1_624","Troianae nomenque tuum regesque -Pelasgi.-","homer.iliad","10_429","10_429","10_429","10_429","καὶ Λέλεγες καὶ Καύκωνες δῖοί τε -Πελασγοί-,",2,2,"","","-Pelasgi.-","-Πελασγοί-,",0,1,"","","","speeches-and-deliberation","","","","Libby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
